video_id,frame_type,category,image_name,image_path
jLZbxD_sMak,mid,News_&_Politics,jLZbxD_sMak_mid.jpg,Data/dataset_images\News_&_Politics\jLZbxD_sMak_mid.jpg
jLZbxD_sMak,start,News_&_Politics,jLZbxD_sMak_start.jpg,Data/dataset_images\News_&_Politics\jLZbxD_sMak_start.jpg
jMfMansS1cg,end,News_&_Politics,jMfMansS1cg_end.jpg,Data/dataset_images\News_&_Politics\jMfMansS1cg_end.jpg
jMfMansS1cg,mid,News_&_Politics,jMfMansS1cg_mid.jpg,Data/dataset_images\News_&_Politics\jMfMansS1cg_mid.jpg
jMfMansS1cg,start,News_&_Politics,jMfMansS1cg_start.jpg,Data/dataset_images\News_&_Politics\jMfMansS1cg_start.jpg
jMxbGuMQIio,end,News_&_Politics,jMxbGuMQIio_end.jpg,Data/dataset_images\News_&_Politics\jMxbGuMQIio_end.jpg
jMxbGuMQIio,mid,News_&_Politics,jMxbGuMQIio_mid.jpg,Data/dataset_images\News_&_Politics\jMxbGuMQIio_mid.jpg
jMxbGuMQIio,start,News_&_Politics,jMxbGuMQIio_start.jpg,Data/dataset_images\News_&_Politics\jMxbGuMQIio_start.jpg
jNzN3q-VgwI,end,News_&_Politics,jNzN3q-VgwI_end.jpg,Data/dataset_images\News_&_Politics\jNzN3q-VgwI_end.jpg
jNzN3q-VgwI,mid,News_&_Politics,jNzN3q-VgwI_mid.jpg,Data/dataset_images\News_&_Politics\jNzN3q-VgwI_mid.jpg
jNzN3q-VgwI,start,News_&_Politics,jNzN3q-VgwI_start.jpg,Data/dataset_images\News_&_Politics\jNzN3q-VgwI_start.jpg
JoFGquoSUr4,end,News_&_Politics,JoFGquoSUr4_end.jpg,Data/dataset_images\News_&_Politics\JoFGquoSUr4_end.jpg
JoFGquoSUr4,mid,News_&_Politics,JoFGquoSUr4_mid.jpg,Data/dataset_images\News_&_Politics\JoFGquoSUr4_mid.jpg
JoFGquoSUr4,start,News_&_Politics,JoFGquoSUr4_start.jpg,Data/dataset_images\News_&_Politics\JoFGquoSUr4_start.jpg
jOUXNGWQ4p4,end,News_&_Politics,jOUXNGWQ4p4_end.jpg,Data/dataset_images\News_&_Politics\jOUXNGWQ4p4_end.jpg
jOUXNGWQ4p4,mid,News_&_Politics,jOUXNGWQ4p4_mid.jpg,Data/dataset_images\News_&_Politics\jOUXNGWQ4p4_mid.jpg
jOUXNGWQ4p4,start,News_&_Politics,jOUXNGWQ4p4_start.jpg,Data/dataset_images\News_&_Politics\jOUXNGWQ4p4_start.jpg
jOwRWu9OUNc,end,News_&_Politics,jOwRWu9OUNc_end.jpg,Data/dataset_images\News_&_Politics\jOwRWu9OUNc_end.jpg
jOwRWu9OUNc,mid,News_&_Politics,jOwRWu9OUNc_mid.jpg,Data/dataset_images\News_&_Politics\jOwRWu9OUNc_mid.jpg
jOwRWu9OUNc,start,News_&_Politics,jOwRWu9OUNc_start.jpg,Data/dataset_images\News_&_Politics\jOwRWu9OUNc_start.jpg
jPob5-_EAmc,end,News_&_Politics,jPob5-_EAmc_end.jpg,Data/dataset_images\News_&_Politics\jPob5-_EAmc_end.jpg
jPob5-_EAmc,mid,News_&_Politics,jPob5-_EAmc_mid.jpg,Data/dataset_images\News_&_Politics\jPob5-_EAmc_mid.jpg
jPob5-_EAmc,start,News_&_Politics,jPob5-_EAmc_start.jpg,Data/dataset_images\News_&_Politics\jPob5-_EAmc_start.jpg
jpyGQFtf_00,end,News_&_Politics,jpyGQFtf_00_end.jpg,Data/dataset_images\News_&_Politics\jpyGQFtf_00_end.jpg
jpyGQFtf_00,mid,News_&_Politics,jpyGQFtf_00_mid.jpg,Data/dataset_images\News_&_Politics\jpyGQFtf_00_mid.jpg
jpyGQFtf_00,start,News_&_Politics,jpyGQFtf_00_start.jpg,Data/dataset_images\News_&_Politics\jpyGQFtf_00_start.jpg
jQe4Wb8cnMo,end,News_&_Politics,jQe4Wb8cnMo_end.jpg,Data/dataset_images\News_&_Politics\jQe4Wb8cnMo_end.jpg
jQe4Wb8cnMo,mid,News_&_Politics,jQe4Wb8cnMo_mid.jpg,Data/dataset_images\News_&_Politics\jQe4Wb8cnMo_mid.jpg
jQe4Wb8cnMo,start,News_&_Politics,jQe4Wb8cnMo_start.jpg,Data/dataset_images\News_&_Politics\jQe4Wb8cnMo_start.jpg
Jr7McLhZmyE,end,News_&_Politics,Jr7McLhZmyE_end.jpg,Data/dataset_images\News_&_Politics\Jr7McLhZmyE_end.jpg
Jr7McLhZmyE,mid,News_&_Politics,Jr7McLhZmyE_mid.jpg,Data/dataset_images\News_&_Politics\Jr7McLhZmyE_mid.jpg
Jr7McLhZmyE,start,News_&_Politics,Jr7McLhZmyE_start.jpg,Data/dataset_images\News_&_Politics\Jr7McLhZmyE_start.jpg
jrCbHYggdfY,end,News_&_Politics,jrCbHYggdfY_end.jpg,Data/dataset_images\News_&_Politics\jrCbHYggdfY_end.jpg
jrCbHYggdfY,mid,News_&_Politics,jrCbHYggdfY_mid.jpg,Data/dataset_images\News_&_Politics\jrCbHYggdfY_mid.jpg
jrCbHYggdfY,start,News_&_Politics,jrCbHYggdfY_start.jpg,Data/dataset_images\News_&_Politics\jrCbHYggdfY_start.jpg
JrD7q7I2R08,end,News_&_Politics,JrD7q7I2R08_end.jpg,Data/dataset_images\News_&_Politics\JrD7q7I2R08_end.jpg
JrD7q7I2R08,mid,News_&_Politics,JrD7q7I2R08_mid.jpg,Data/dataset_images\News_&_Politics\JrD7q7I2R08_mid.jpg
JrD7q7I2R08,start,News_&_Politics,JrD7q7I2R08_start.jpg,Data/dataset_images\News_&_Politics\JrD7q7I2R08_start.jpg
jRX4uqnA0ag,end,News_&_Politics,jRX4uqnA0ag_end.jpg,Data/dataset_images\News_&_Politics\jRX4uqnA0ag_end.jpg
jRX4uqnA0ag,mid,News_&_Politics,jRX4uqnA0ag_mid.jpg,Data/dataset_images\News_&_Politics\jRX4uqnA0ag_mid.jpg
jRX4uqnA0ag,start,News_&_Politics,jRX4uqnA0ag_start.jpg,Data/dataset_images\News_&_Politics\jRX4uqnA0ag_start.jpg
jsffDE8zJwo,end,News_&_Politics,jsffDE8zJwo_end.jpg,Data/dataset_images\News_&_Politics\jsffDE8zJwo_end.jpg
jsffDE8zJwo,mid,News_&_Politics,jsffDE8zJwo_mid.jpg,Data/dataset_images\News_&_Politics\jsffDE8zJwo_mid.jpg
jsffDE8zJwo,start,News_&_Politics,jsffDE8zJwo_start.jpg,Data/dataset_images\News_&_Politics\jsffDE8zJwo_start.jpg
JThcTDV02Os,end,News_&_Politics,JThcTDV02Os_end.jpg,Data/dataset_images\News_&_Politics\JThcTDV02Os_end.jpg
JThcTDV02Os,mid,News_&_Politics,JThcTDV02Os_mid.jpg,Data/dataset_images\News_&_Politics\JThcTDV02Os_mid.jpg
JThcTDV02Os,start,News_&_Politics,JThcTDV02Os_start.jpg,Data/dataset_images\News_&_Politics\JThcTDV02Os_start.jpg
Ju2GzIrOTb8,end,News_&_Politics,Ju2GzIrOTb8_end.jpg,Data/dataset_images\News_&_Politics\Ju2GzIrOTb8_end.jpg
Ju2GzIrOTb8,mid,News_&_Politics,Ju2GzIrOTb8_mid.jpg,Data/dataset_images\News_&_Politics\Ju2GzIrOTb8_mid.jpg
Ju2GzIrOTb8,start,News_&_Politics,Ju2GzIrOTb8_start.jpg,Data/dataset_images\News_&_Politics\Ju2GzIrOTb8_start.jpg
JuDjJu6Un98,end,News_&_Politics,JuDjJu6Un98_end.jpg,Data/dataset_images\News_&_Politics\JuDjJu6Un98_end.jpg
JuDjJu6Un98,mid,News_&_Politics,JuDjJu6Un98_mid.jpg,Data/dataset_images\News_&_Politics\JuDjJu6Un98_mid.jpg
JuDjJu6Un98,start,News_&_Politics,JuDjJu6Un98_start.jpg,Data/dataset_images\News_&_Politics\JuDjJu6Un98_start.jpg
jV7tk3MU0FI,end,News_&_Politics,jV7tk3MU0FI_end.jpg,Data/dataset_images\News_&_Politics\jV7tk3MU0FI_end.jpg
jV7tk3MU0FI,mid,News_&_Politics,jV7tk3MU0FI_mid.jpg,Data/dataset_images\News_&_Politics\jV7tk3MU0FI_mid.jpg
jV7tk3MU0FI,start,News_&_Politics,jV7tk3MU0FI_start.jpg,Data/dataset_images\News_&_Politics\jV7tk3MU0FI_start.jpg
jx6Gp9vG4wY,end,News_&_Politics,jx6Gp9vG4wY_end.jpg,Data/dataset_images\News_&_Politics\jx6Gp9vG4wY_end.jpg
jx6Gp9vG4wY,mid,News_&_Politics,jx6Gp9vG4wY_mid.jpg,Data/dataset_images\News_&_Politics\jx6Gp9vG4wY_mid.jpg
jx6Gp9vG4wY,start,News_&_Politics,jx6Gp9vG4wY_start.jpg,Data/dataset_images\News_&_Politics\jx6Gp9vG4wY_start.jpg
JzNH1Y_yI2g,end,News_&_Politics,JzNH1Y_yI2g_end.jpg,Data/dataset_images\News_&_Politics\JzNH1Y_yI2g_end.jpg
JzNH1Y_yI2g,mid,News_&_Politics,JzNH1Y_yI2g_mid.jpg,Data/dataset_images\News_&_Politics\JzNH1Y_yI2g_mid.jpg
JzNH1Y_yI2g,start,News_&_Politics,JzNH1Y_yI2g_start.jpg,Data/dataset_images\News_&_Politics\JzNH1Y_yI2g_start.jpg
JZQLSppNMp0,end,News_&_Politics,JZQLSppNMp0_end.jpg,Data/dataset_images\News_&_Politics\JZQLSppNMp0_end.jpg
JZQLSppNMp0,mid,News_&_Politics,JZQLSppNMp0_mid.jpg,Data/dataset_images\News_&_Politics\JZQLSppNMp0_mid.jpg
JZQLSppNMp0,start,News_&_Politics,JZQLSppNMp0_start.jpg,Data/dataset_images\News_&_Politics\JZQLSppNMp0_start.jpg
K-PfP3COCgI,end,News_&_Politics,K-PfP3COCgI_end.jpg,Data/dataset_images\News_&_Politics\K-PfP3COCgI_end.jpg
K-PfP3COCgI,mid,News_&_Politics,K-PfP3COCgI_mid.jpg,Data/dataset_images\News_&_Politics\K-PfP3COCgI_mid.jpg
K-PfP3COCgI,start,News_&_Politics,K-PfP3COCgI_start.jpg,Data/dataset_images\News_&_Politics\K-PfP3COCgI_start.jpg
k0XCllEpl08,end,News_&_Politics,k0XCllEpl08_end.jpg,Data/dataset_images\News_&_Politics\k0XCllEpl08_end.jpg
k0XCllEpl08,mid,News_&_Politics,k0XCllEpl08_mid.jpg,Data/dataset_images\News_&_Politics\k0XCllEpl08_mid.jpg
k0XCllEpl08,start,News_&_Politics,k0XCllEpl08_start.jpg,Data/dataset_images\News_&_Politics\k0XCllEpl08_start.jpg
k1I_iscvXRg,end,News_&_Politics,k1I_iscvXRg_end.jpg,Data/dataset_images\News_&_Politics\k1I_iscvXRg_end.jpg
k1I_iscvXRg,mid,News_&_Politics,k1I_iscvXRg_mid.jpg,Data/dataset_images\News_&_Politics\k1I_iscvXRg_mid.jpg
k1I_iscvXRg,start,News_&_Politics,k1I_iscvXRg_start.jpg,Data/dataset_images\News_&_Politics\k1I_iscvXRg_start.jpg
k2yZ6RyuWjk,end,News_&_Politics,k2yZ6RyuWjk_end.jpg,Data/dataset_images\News_&_Politics\k2yZ6RyuWjk_end.jpg
k2yZ6RyuWjk,mid,News_&_Politics,k2yZ6RyuWjk_mid.jpg,Data/dataset_images\News_&_Politics\k2yZ6RyuWjk_mid.jpg
k2yZ6RyuWjk,start,News_&_Politics,k2yZ6RyuWjk_start.jpg,Data/dataset_images\News_&_Politics\k2yZ6RyuWjk_start.jpg
k32c7JWgnc0,end,News_&_Politics,k32c7JWgnc0_end.jpg,Data/dataset_images\News_&_Politics\k32c7JWgnc0_end.jpg
k32c7JWgnc0,mid,News_&_Politics,k32c7JWgnc0_mid.jpg,Data/dataset_images\News_&_Politics\k32c7JWgnc0_mid.jpg
k32c7JWgnc0,start,News_&_Politics,k32c7JWgnc0_start.jpg,Data/dataset_images\News_&_Politics\k32c7JWgnc0_start.jpg
K96ZXxxfrSU,end,News_&_Politics,K96ZXxxfrSU_end.jpg,Data/dataset_images\News_&_Politics\K96ZXxxfrSU_end.jpg
K96ZXxxfrSU,mid,News_&_Politics,K96ZXxxfrSU_mid.jpg,Data/dataset_images\News_&_Politics\K96ZXxxfrSU_mid.jpg
K96ZXxxfrSU,start,News_&_Politics,K96ZXxxfrSU_start.jpg,Data/dataset_images\News_&_Politics\K96ZXxxfrSU_start.jpg
KaRVCLRusaI,end,News_&_Politics,KaRVCLRusaI_end.jpg,Data/dataset_images\News_&_Politics\KaRVCLRusaI_end.jpg
KaRVCLRusaI,mid,News_&_Politics,KaRVCLRusaI_mid.jpg,Data/dataset_images\News_&_Politics\KaRVCLRusaI_mid.jpg
KaRVCLRusaI,start,News_&_Politics,KaRVCLRusaI_start.jpg,Data/dataset_images\News_&_Politics\KaRVCLRusaI_start.jpg
KC4f62ASVbA,end,News_&_Politics,KC4f62ASVbA_end.jpg,Data/dataset_images\News_&_Politics\KC4f62ASVbA_end.jpg
KC4f62ASVbA,mid,News_&_Politics,KC4f62ASVbA_mid.jpg,Data/dataset_images\News_&_Politics\KC4f62ASVbA_mid.jpg
KC4f62ASVbA,start,News_&_Politics,KC4f62ASVbA_start.jpg,Data/dataset_images\News_&_Politics\KC4f62ASVbA_start.jpg
kCXwUmb13Lo,end,News_&_Politics,kCXwUmb13Lo_end.jpg,Data/dataset_images\News_&_Politics\kCXwUmb13Lo_end.jpg
kCXwUmb13Lo,mid,News_&_Politics,kCXwUmb13Lo_mid.jpg,Data/dataset_images\News_&_Politics\kCXwUmb13Lo_mid.jpg
kCXwUmb13Lo,start,News_&_Politics,kCXwUmb13Lo_start.jpg,Data/dataset_images\News_&_Politics\kCXwUmb13Lo_start.jpg
kDLSYIN8Xp0,end,News_&_Politics,kDLSYIN8Xp0_end.jpg,Data/dataset_images\News_&_Politics\kDLSYIN8Xp0_end.jpg
kDLSYIN8Xp0,mid,News_&_Politics,kDLSYIN8Xp0_mid.jpg,Data/dataset_images\News_&_Politics\kDLSYIN8Xp0_mid.jpg
kDLSYIN8Xp0,start,News_&_Politics,kDLSYIN8Xp0_start.jpg,Data/dataset_images\News_&_Politics\kDLSYIN8Xp0_start.jpg
kF7XfNZpRRo,end,News_&_Politics,kF7XfNZpRRo_end.jpg,Data/dataset_images\News_&_Politics\kF7XfNZpRRo_end.jpg
kF7XfNZpRRo,mid,News_&_Politics,kF7XfNZpRRo_mid.jpg,Data/dataset_images\News_&_Politics\kF7XfNZpRRo_mid.jpg
kF7XfNZpRRo,start,News_&_Politics,kF7XfNZpRRo_start.jpg,Data/dataset_images\News_&_Politics\kF7XfNZpRRo_start.jpg
kHlDneqaLWY,end,News_&_Politics,kHlDneqaLWY_end.jpg,Data/dataset_images\News_&_Politics\kHlDneqaLWY_end.jpg
kHlDneqaLWY,mid,News_&_Politics,kHlDneqaLWY_mid.jpg,Data/dataset_images\News_&_Politics\kHlDneqaLWY_mid.jpg
kHlDneqaLWY,start,News_&_Politics,kHlDneqaLWY_start.jpg,Data/dataset_images\News_&_Politics\kHlDneqaLWY_start.jpg
kIcLJRPFrns,end,News_&_Politics,kIcLJRPFrns_end.jpg,Data/dataset_images\News_&_Politics\kIcLJRPFrns_end.jpg
kIcLJRPFrns,mid,News_&_Politics,kIcLJRPFrns_mid.jpg,Data/dataset_images\News_&_Politics\kIcLJRPFrns_mid.jpg
kIcLJRPFrns,start,News_&_Politics,kIcLJRPFrns_start.jpg,Data/dataset_images\News_&_Politics\kIcLJRPFrns_start.jpg
kjWvbj8bhIc,end,News_&_Politics,kjWvbj8bhIc_end.jpg,Data/dataset_images\News_&_Politics\kjWvbj8bhIc_end.jpg
kjWvbj8bhIc,mid,News_&_Politics,kjWvbj8bhIc_mid.jpg,Data/dataset_images\News_&_Politics\kjWvbj8bhIc_mid.jpg
kjWvbj8bhIc,start,News_&_Politics,kjWvbj8bhIc_start.jpg,Data/dataset_images\News_&_Politics\kjWvbj8bhIc_start.jpg
kjZr69-nMvA,end,News_&_Politics,kjZr69-nMvA_end.jpg,Data/dataset_images\News_&_Politics\kjZr69-nMvA_end.jpg
kjZr69-nMvA,mid,News_&_Politics,kjZr69-nMvA_mid.jpg,Data/dataset_images\News_&_Politics\kjZr69-nMvA_mid.jpg
kjZr69-nMvA,start,News_&_Politics,kjZr69-nMvA_start.jpg,Data/dataset_images\News_&_Politics\kjZr69-nMvA_start.jpg
kk3Qrcc-hSU,end,News_&_Politics,kk3Qrcc-hSU_end.jpg,Data/dataset_images\News_&_Politics\kk3Qrcc-hSU_end.jpg
kk3Qrcc-hSU,mid,News_&_Politics,kk3Qrcc-hSU_mid.jpg,Data/dataset_images\News_&_Politics\kk3Qrcc-hSU_mid.jpg
kk3Qrcc-hSU,start,News_&_Politics,kk3Qrcc-hSU_start.jpg,Data/dataset_images\News_&_Politics\kk3Qrcc-hSU_start.jpg
KMJFSNMvSXI,end,News_&_Politics,KMJFSNMvSXI_end.jpg,Data/dataset_images\News_&_Politics\KMJFSNMvSXI_end.jpg
KMJFSNMvSXI,mid,News_&_Politics,KMJFSNMvSXI_mid.jpg,Data/dataset_images\News_&_Politics\KMJFSNMvSXI_mid.jpg
KMJFSNMvSXI,start,News_&_Politics,KMJFSNMvSXI_start.jpg,Data/dataset_images\News_&_Politics\KMJFSNMvSXI_start.jpg
KNNSiVsODbs,end,News_&_Politics,KNNSiVsODbs_end.jpg,Data/dataset_images\News_&_Politics\KNNSiVsODbs_end.jpg
KNNSiVsODbs,mid,News_&_Politics,KNNSiVsODbs_mid.jpg,Data/dataset_images\News_&_Politics\KNNSiVsODbs_mid.jpg
KNNSiVsODbs,start,News_&_Politics,KNNSiVsODbs_start.jpg,Data/dataset_images\News_&_Politics\KNNSiVsODbs_start.jpg
kObLx8NBzRE,end,News_&_Politics,kObLx8NBzRE_end.jpg,Data/dataset_images\News_&_Politics\kObLx8NBzRE_end.jpg
kObLx8NBzRE,mid,News_&_Politics,kObLx8NBzRE_mid.jpg,Data/dataset_images\News_&_Politics\kObLx8NBzRE_mid.jpg
kObLx8NBzRE,start,News_&_Politics,kObLx8NBzRE_start.jpg,Data/dataset_images\News_&_Politics\kObLx8NBzRE_start.jpg
Kpj5-2iKqPY,end,News_&_Politics,Kpj5-2iKqPY_end.jpg,Data/dataset_images\News_&_Politics\Kpj5-2iKqPY_end.jpg
Kpj5-2iKqPY,mid,News_&_Politics,Kpj5-2iKqPY_mid.jpg,Data/dataset_images\News_&_Politics\Kpj5-2iKqPY_mid.jpg
Kpj5-2iKqPY,start,News_&_Politics,Kpj5-2iKqPY_start.jpg,Data/dataset_images\News_&_Politics\Kpj5-2iKqPY_start.jpg
kplCwKkx38E,end,News_&_Politics,kplCwKkx38E_end.jpg,Data/dataset_images\News_&_Politics\kplCwKkx38E_end.jpg
kplCwKkx38E,mid,News_&_Politics,kplCwKkx38E_mid.jpg,Data/dataset_images\News_&_Politics\kplCwKkx38E_mid.jpg
kplCwKkx38E,start,News_&_Politics,kplCwKkx38E_start.jpg,Data/dataset_images\News_&_Politics\kplCwKkx38E_start.jpg
KpPNw1KW3aE,end,News_&_Politics,KpPNw1KW3aE_end.jpg,Data/dataset_images\News_&_Politics\KpPNw1KW3aE_end.jpg
KpPNw1KW3aE,mid,News_&_Politics,KpPNw1KW3aE_mid.jpg,Data/dataset_images\News_&_Politics\KpPNw1KW3aE_mid.jpg
KpPNw1KW3aE,start,News_&_Politics,KpPNw1KW3aE_start.jpg,Data/dataset_images\News_&_Politics\KpPNw1KW3aE_start.jpg
KPw0XV-Lb4c,end,News_&_Politics,KPw0XV-Lb4c_end.jpg,Data/dataset_images\News_&_Politics\KPw0XV-Lb4c_end.jpg
KPw0XV-Lb4c,mid,News_&_Politics,KPw0XV-Lb4c_mid.jpg,Data/dataset_images\News_&_Politics\KPw0XV-Lb4c_mid.jpg
KPw0XV-Lb4c,start,News_&_Politics,KPw0XV-Lb4c_start.jpg,Data/dataset_images\News_&_Politics\KPw0XV-Lb4c_start.jpg
Kq2-mNQqVkk,end,News_&_Politics,Kq2-mNQqVkk_end.jpg,Data/dataset_images\News_&_Politics\Kq2-mNQqVkk_end.jpg
Kq2-mNQqVkk,mid,News_&_Politics,Kq2-mNQqVkk_mid.jpg,Data/dataset_images\News_&_Politics\Kq2-mNQqVkk_mid.jpg
Kq2-mNQqVkk,start,News_&_Politics,Kq2-mNQqVkk_start.jpg,Data/dataset_images\News_&_Politics\Kq2-mNQqVkk_start.jpg
KQ2Ika_mpYM,end,News_&_Politics,KQ2Ika_mpYM_end.jpg,Data/dataset_images\News_&_Politics\KQ2Ika_mpYM_end.jpg
KQ2Ika_mpYM,mid,News_&_Politics,KQ2Ika_mpYM_mid.jpg,Data/dataset_images\News_&_Politics\KQ2Ika_mpYM_mid.jpg
KQ2Ika_mpYM,start,News_&_Politics,KQ2Ika_mpYM_start.jpg,Data/dataset_images\News_&_Politics\KQ2Ika_mpYM_start.jpg
kQJQ--T4U0c,end,News_&_Politics,kQJQ--T4U0c_end.jpg,Data/dataset_images\News_&_Politics\kQJQ--T4U0c_end.jpg
kQJQ--T4U0c,mid,News_&_Politics,kQJQ--T4U0c_mid.jpg,Data/dataset_images\News_&_Politics\kQJQ--T4U0c_mid.jpg
kQJQ--T4U0c,start,News_&_Politics,kQJQ--T4U0c_start.jpg,Data/dataset_images\News_&_Politics\kQJQ--T4U0c_start.jpg
KsI_gR-H4JY,end,News_&_Politics,KsI_gR-H4JY_end.jpg,Data/dataset_images\News_&_Politics\KsI_gR-H4JY_end.jpg
KsI_gR-H4JY,mid,News_&_Politics,KsI_gR-H4JY_mid.jpg,Data/dataset_images\News_&_Politics\KsI_gR-H4JY_mid.jpg
KsI_gR-H4JY,start,News_&_Politics,KsI_gR-H4JY_start.jpg,Data/dataset_images\News_&_Politics\KsI_gR-H4JY_start.jpg
ksvxENZTgSY,end,News_&_Politics,ksvxENZTgSY_end.jpg,Data/dataset_images\News_&_Politics\ksvxENZTgSY_end.jpg
ksvxENZTgSY,mid,News_&_Politics,ksvxENZTgSY_mid.jpg,Data/dataset_images\News_&_Politics\ksvxENZTgSY_mid.jpg
ksvxENZTgSY,start,News_&_Politics,ksvxENZTgSY_start.jpg,Data/dataset_images\News_&_Politics\ksvxENZTgSY_start.jpg
KTdqUsCm5Ls,end,News_&_Politics,KTdqUsCm5Ls_end.jpg,Data/dataset_images\News_&_Politics\KTdqUsCm5Ls_end.jpg
KTdqUsCm5Ls,mid,News_&_Politics,KTdqUsCm5Ls_mid.jpg,Data/dataset_images\News_&_Politics\KTdqUsCm5Ls_mid.jpg
KTdqUsCm5Ls,start,News_&_Politics,KTdqUsCm5Ls_start.jpg,Data/dataset_images\News_&_Politics\KTdqUsCm5Ls_start.jpg
KU5YJ9Z3aAE,end,News_&_Politics,KU5YJ9Z3aAE_end.jpg,Data/dataset_images\News_&_Politics\KU5YJ9Z3aAE_end.jpg
KU5YJ9Z3aAE,mid,News_&_Politics,KU5YJ9Z3aAE_mid.jpg,Data/dataset_images\News_&_Politics\KU5YJ9Z3aAE_mid.jpg
KU5YJ9Z3aAE,start,News_&_Politics,KU5YJ9Z3aAE_start.jpg,Data/dataset_images\News_&_Politics\KU5YJ9Z3aAE_start.jpg
KV5kmkQuWns,end,News_&_Politics,KV5kmkQuWns_end.jpg,Data/dataset_images\News_&_Politics\KV5kmkQuWns_end.jpg
KV5kmkQuWns,mid,News_&_Politics,KV5kmkQuWns_mid.jpg,Data/dataset_images\News_&_Politics\KV5kmkQuWns_mid.jpg
KV5kmkQuWns,start,News_&_Politics,KV5kmkQuWns_start.jpg,Data/dataset_images\News_&_Politics\KV5kmkQuWns_start.jpg
kvLZoPpF1fA,end,News_&_Politics,kvLZoPpF1fA_end.jpg,Data/dataset_images\News_&_Politics\kvLZoPpF1fA_end.jpg
kvLZoPpF1fA,mid,News_&_Politics,kvLZoPpF1fA_mid.jpg,Data/dataset_images\News_&_Politics\kvLZoPpF1fA_mid.jpg
kvLZoPpF1fA,start,News_&_Politics,kvLZoPpF1fA_start.jpg,Data/dataset_images\News_&_Politics\kvLZoPpF1fA_start.jpg
KwaerD8rzFI,end,News_&_Politics,KwaerD8rzFI_end.jpg,Data/dataset_images\News_&_Politics\KwaerD8rzFI_end.jpg
KwaerD8rzFI,mid,News_&_Politics,KwaerD8rzFI_mid.jpg,Data/dataset_images\News_&_Politics\KwaerD8rzFI_mid.jpg
KwaerD8rzFI,start,News_&_Politics,KwaerD8rzFI_start.jpg,Data/dataset_images\News_&_Politics\KwaerD8rzFI_start.jpg
kW_vyrZJacY,end,News_&_Politics,kW_vyrZJacY_end.jpg,Data/dataset_images\News_&_Politics\kW_vyrZJacY_end.jpg
kW_vyrZJacY,mid,News_&_Politics,kW_vyrZJacY_mid.jpg,Data/dataset_images\News_&_Politics\kW_vyrZJacY_mid.jpg
kW_vyrZJacY,start,News_&_Politics,kW_vyrZJacY_start.jpg,Data/dataset_images\News_&_Politics\kW_vyrZJacY_start.jpg
KXucqnj7zQc,end,News_&_Politics,KXucqnj7zQc_end.jpg,Data/dataset_images\News_&_Politics\KXucqnj7zQc_end.jpg
KXucqnj7zQc,mid,News_&_Politics,KXucqnj7zQc_mid.jpg,Data/dataset_images\News_&_Politics\KXucqnj7zQc_mid.jpg
KXucqnj7zQc,start,News_&_Politics,KXucqnj7zQc_start.jpg,Data/dataset_images\News_&_Politics\KXucqnj7zQc_start.jpg
kyhCOPh48ew,end,News_&_Politics,kyhCOPh48ew_end.jpg,Data/dataset_images\News_&_Politics\kyhCOPh48ew_end.jpg
kyhCOPh48ew,mid,News_&_Politics,kyhCOPh48ew_mid.jpg,Data/dataset_images\News_&_Politics\kyhCOPh48ew_mid.jpg
kyhCOPh48ew,start,News_&_Politics,kyhCOPh48ew_start.jpg,Data/dataset_images\News_&_Politics\kyhCOPh48ew_start.jpg
kyqALy-idm0,end,News_&_Politics,kyqALy-idm0_end.jpg,Data/dataset_images\News_&_Politics\kyqALy-idm0_end.jpg
kyqALy-idm0,mid,News_&_Politics,kyqALy-idm0_mid.jpg,Data/dataset_images\News_&_Politics\kyqALy-idm0_mid.jpg
kyqALy-idm0,start,News_&_Politics,kyqALy-idm0_start.jpg,Data/dataset_images\News_&_Politics\kyqALy-idm0_start.jpg
l02E4cj4Vvo,end,News_&_Politics,l02E4cj4Vvo_end.jpg,Data/dataset_images\News_&_Politics\l02E4cj4Vvo_end.jpg
l02E4cj4Vvo,mid,News_&_Politics,l02E4cj4Vvo_mid.jpg,Data/dataset_images\News_&_Politics\l02E4cj4Vvo_mid.jpg
l02E4cj4Vvo,start,News_&_Politics,l02E4cj4Vvo_start.jpg,Data/dataset_images\News_&_Politics\l02E4cj4Vvo_start.jpg
L1A2XrJSCVY,end,News_&_Politics,L1A2XrJSCVY_end.jpg,Data/dataset_images\News_&_Politics\L1A2XrJSCVY_end.jpg
L1A2XrJSCVY,mid,News_&_Politics,L1A2XrJSCVY_mid.jpg,Data/dataset_images\News_&_Politics\L1A2XrJSCVY_mid.jpg
L1A2XrJSCVY,start,News_&_Politics,L1A2XrJSCVY_start.jpg,Data/dataset_images\News_&_Politics\L1A2XrJSCVY_start.jpg
l3MzwsKJE5I,end,News_&_Politics,l3MzwsKJE5I_end.jpg,Data/dataset_images\News_&_Politics\l3MzwsKJE5I_end.jpg
l3MzwsKJE5I,mid,News_&_Politics,l3MzwsKJE5I_mid.jpg,Data/dataset_images\News_&_Politics\l3MzwsKJE5I_mid.jpg
l3MzwsKJE5I,start,News_&_Politics,l3MzwsKJE5I_start.jpg,Data/dataset_images\News_&_Politics\l3MzwsKJE5I_start.jpg
L4dy7mmu2Ro,end,News_&_Politics,L4dy7mmu2Ro_end.jpg,Data/dataset_images\News_&_Politics\L4dy7mmu2Ro_end.jpg
